qid¥pred_score¥path¥Q¥A¥score
6¥0.24256161¥"?x|||<发展历史>|||""白炽灯"""¥白炽灯是哪国人发明的？¥'<公共建筑采光>'¥0.0
6¥0.99965805¥<白炽灯>|||<发明者>|||?y	?y|||<国籍>|||?x¥白炽灯是哪国人发明的？¥'<美国_（美利坚合众国）>'¥1.0
6¥0.1476343¥<白炽灯>|||<发明者>|||?y	?x|||<出生地>|||?y¥白炽灯是哪国人发明的？¥'<斯库尔托>'¥0.0
7¥0.9673794¥"?y|||<中文名>|||""薛宝钗""	?y|||<别名>|||?x"¥薛宝钗的哥哥外号叫什么？¥"'""蘅芜君，宝丫头，宝姐姐""'"¥0.0
7¥0.9579514000000001¥?y|||<妹妹>|||<薛宝钗>	?y|||<别名>|||?x¥薛宝钗的哥哥外号叫什么？¥"'""呆霸王""'"¥1.0
7¥0.93594694¥?y|||<别称>|||<红楼梦_（中国古典长篇小说四大名著之一）>	?y|||<外文名>|||?x¥薛宝钗的哥哥外号叫什么？¥"'""Former general ji hongchang home""'"¥0.0
8¥0.9976795¥<秦桧_（南宋著名奸臣）>|||<出生地>|||?x¥历史上的秦桧是哪里人？¥'<黄州_（湖北黄冈市辖区）>'¥1.0
8¥0.998215¥<秦桧_（南宋著名奸臣）>|||<出生地>|||?y	?y|||<政府驻地>|||?x¥历史上的秦桧是哪里人？¥'<赤壁街道>'¥0.0
8¥0.9980892¥<秦桧_（《聊斋志异》篇目）>|||<作者>|||?y	?y|||<出生地>|||?x¥历史上的秦桧是哪里人？¥'<山东_（中国山东省）>'	'<淄博>'¥0.0
9¥0.99990815¥<清华大学>|||<校训>|||?x¥清华大学的校训是什么？¥'<厚德载物_（成语）>'	'<自强不息>'¥1.0
9¥0.99971944¥<清华大学建校>|||<校训>|||?x¥清华大学的校训是什么？¥'<厚德载物_（成语）>'	'<自强不息>'¥1.0
9¥0.12795961¥<清华大学建校>|||<学校类型>|||?y	?x|||<校训>|||?y¥清华大学的校训是什么？¥'<上海市震旦外国语中学>'	'<上海市震旦进修学院>'¥0.0
10¥0.9996075999999999¥<严嵩>|||<儿子>|||?y	?y|||<别称>|||?x¥严嵩的儿子人称？¥'<严东楼>'¥1.0
10¥0.9944028¥?y|||<父亲>|||<严嵩>	?y|||<别称>|||?x¥严嵩的儿子人称？¥'<严东楼>'¥1.0
10¥0.99214727¥<严嵩>|||<儿子>|||?y	?y|||<本名>|||?x¥严嵩的儿子人称？¥"'""严世蕃""'"¥0.0
11¥0.9997963¥<孙悟空_（古典名著《西游记》中的主角）>|||<兵器>|||?x¥《西游记》中孙悟空的兵器叫什么？¥'<金箍棒_（《西游记》中的兵器）>'¥1.0
11¥0.99997514¥<孙悟空_（古典名著《西游记》中的主角）>|||<兵器>|||?x	?x|||<持有者>|||<孙悟空_（古典名著《西游记》中的主角）>¥《西游记》中孙悟空的兵器叫什么？¥'<金箍棒_（《西游记》中的兵器）>'¥1.0
11¥0.9999243¥<孙悟空_（日本国民动漫《七龙珠》的主人公）>|||<武器>|||?x	<孙悟空_（日本动漫《最游记》人物）>|||<武器>|||?x¥《西游记》中孙悟空的兵器叫什么？¥'<如意棒_（手机游戏）>'¥0.0
12¥0.99973476¥<贾兰_（小说《红楼梦》人物）>|||<母亲>|||?y	?y|||<居所>|||?x¥《红楼梦》中贾兰母亲的住所是哪里？¥'<稻香村_（《红楼梦》中的稻香村）>'¥1.0
12¥0.9786724¥<贾兰_（小说《红楼梦》人物）>|||<奶奶>|||?y	?y|||<出生地>|||?x¥《红楼梦》中贾兰母亲的住所是哪里？¥'<南京_（江苏省会）>'¥0.0
12¥0.9382906999999999¥<贾兰_（小说《红楼梦》人物）>|||<父亲>|||?x	?x|||<子女>|||<贾兰_（小说《红楼梦》人物）>¥《红楼梦》中贾兰母亲的住所是哪里？¥'<贾珠>'¥0.0
13¥0.9981155999999999¥<李世民_（唐太宗）>|||<年号>|||?x¥唐太宗李世民的年号是什么？¥'<贞观_（汉语词语）>'¥1.0
13¥0.99656904¥?x|||<皇帝>|||<李世民_（唐太宗）>	?x|||<统治者>|||<唐太宗李世民_（电视连续剧）>¥唐太宗李世民的年号是什么？¥'<路不拾遗，夜不闭户>'¥0.0
13¥0.9938606¥<李世民_（唐太宗）>|||<谥号>|||?y	?y|||<年号>|||?x¥唐太宗李世民的年号是什么？¥'<贞观_（汉语词语）>'¥1.0
14¥0.9807491¥<东坡肉>|||<创制人>|||?y	?y|||<谥号>|||?x¥东坡肉的发明人死后谥号为？¥'<文忠_（古代谥号）>'¥1.0
14¥0.8616002¥<东坡肉>|||<创制人>|||?y	?y|||<字号>|||?x¥东坡肉的发明人死后谥号为？¥'<殷子瞻>'¥0.0
14¥0.73837537¥<东坡肉>|||<创制人>|||?y	?y|||<本名>|||?x¥东坡肉的发明人死后谥号为？¥"'""苏轼""'"¥0.0
15¥0.99341404¥<贾琏_（小说《红楼梦》人物）>|||<妻妾>|||?x¥《红楼梦》中贾琏妻子的丫鬟是谁？¥"'""尤二姐""'	'""平儿""'	'""王熙凤""'	'""秋桐""'"¥0.0
15¥0.99919397¥?y|||<丈夫>|||<贾琏_（小说《红楼梦》人物）>	?y|||<丫鬟>|||?x¥《红楼梦》中贾琏妻子的丫鬟是谁？¥'<平儿>'¥1.0
15¥0.9881809000000001¥?x|||<丈夫>|||<贾琏_（小说《红楼梦》人物）>	?x|||<丫鬟>|||<平儿>¥《红楼梦》中贾琏妻子的丫鬟是谁？¥'<王熙凤>'¥0.0
16¥0.9662428¥<乐山大佛>|||<开凿时间>|||?x¥乐山大佛始建于哪一年？¥'<713年>'¥1.0
16¥0.36727655¥"?x|||<主要成就>|||""乐山大佛"""¥乐山大佛始建于哪一年？¥'<王文芳_（当代著名画家）>'¥0.0
16¥0.96849215¥"?y|||<主要成就>|||""乐山大佛""	?y|||<年代>|||?x"¥乐山大佛始建于哪一年？¥'<当代_（人类发展历史时间段的定性界定）>'¥0.0
17¥0.99689174¥<木牛流马_（诸葛亮发明的运粮工具）>|||<发明者>|||?y	?y|||<代表作品>|||?x¥木牛流马的发明者有哪些文学代表作？¥'<出师表_（诸葛亮作品）>'	'<诫子书_（诸葛亮作品）>'	'<隆中对_（文学作品）>'¥1.0
17¥0.26039758¥<木牛流马_（诸葛亮发明的运粮工具）>|||<发明者>|||?y	?x|||<代表作品>|||?y¥木牛流马的发明者有哪些文学代表作？¥'<史洪亮>'	'<方军亮>'	'<方国珊>'	'<李法曾_（著名表演艺术家）>'	'<林庆财>'	'<柳林峰>'	'<欧阳明_（中国戏剧家协会会员）>'	'<申凤梅>'	'<陈志安_（中国著名工笔画家）>'	'<韩金晔>'	'<鸣海绘里香>'¥0.0
17¥0.13118261¥<木牛流马_（诸葛亮发明的运粮工具）>|||<发明者>|||?x	?x|||<代表作品>|||<出师表_（诸葛亮作品）>¥木牛流马的发明者有哪些文学代表作？¥'<诸葛亮_（三国时期蜀汉丞相）>'¥0.0
18¥0.9581162¥<关宁铁骑>|||<创始人>|||?x¥谁创立了关宁铁骑？¥'<孙承宗>'¥1.0
18¥0.05507371¥<关宁铁骑>|||<主要成就>|||?x¥谁创立了关宁铁骑？¥"'""成功反击努尔哈赤的后金军队进攻""'	'""有效抵御了后金的侵略""'"¥0.0
18¥0.841291¥"?y|||<中文名>|||""关宁铁骑""	?y|||<创始人>|||?x"¥谁创立了关宁铁骑？¥'<孙承宗>'¥1.0
19¥0.9999021¥?x|||<年号>|||<朱棣_（明成祖）>	?x|||<年号>|||<明朝_（中国历史朝代）>¥明成祖朱棣的年号是什么？¥'<1415年>'¥0.0
19¥0.99964976¥<朱棣_（明成祖）>|||<年号>|||?x	?x|||<在位皇帝>|||<朱棣_（明成祖）>¥明成祖朱棣的年号是什么？¥'<永乐_（明成祖朱棣年号）>'¥1.0
19¥0.99964976¥<朱棣_（明成祖）>|||<年号>|||?x	?x|||<在位皇帝>|||<朱棣_（明成祖）>¥明成祖朱棣的年号是什么？¥'<永乐_（明成祖朱棣年号）>'¥1.0
20¥0.99946177¥<武则天_（中国武周时期女皇帝）>|||<陵寝>|||?x¥武则天的陵寝是？¥'<乾陵_（李治与武则天的合葬墓）>'¥1.0
20¥0.9947325999999999¥?y|||<谥号>|||<武则天_（中国武周时期女皇帝）>	?y|||<陵寝>|||?x¥武则天的陵寝是？¥'<乾陵_（李治与武则天的合葬墓）>'¥1.0
20¥0.57518905¥?x|||<谥号>|||<武则天_（中国武周时期女皇帝）>	?x|||<陵寝>|||<乾陵_（李治与武则天的合葬墓）>¥武则天的陵寝是？¥'<武则天_（中国武周时期女皇帝）>'¥0.0
21¥0.5056135¥<贾敷_（《红楼梦》中人物）>|||<父亲>|||?y	?y|||<登场作品>|||?x¥《红楼梦》中贾环的父亲的人物原型是谁？¥'<红楼梦_（中国古典长篇小说四大名著之一）>'¥0.0
21¥0.49613342¥<贾环>|||<母亲>|||?x	?x|||<类型>|||<人物>¥《红楼梦》中贾环的父亲的人物原型是谁？¥'<赵姨娘>'¥0.0
21¥0.47880185¥<贾环>|||<哥哥>|||?y	?y|||<出处>|||?x¥《红楼梦》中贾环的父亲的人物原型是谁？¥'<癸酉本>'	'<红楼梦_（中国古典长篇小说四大名著之一）>'¥0.0
22¥0.85886353¥<负荆请罪>|||<相关典故>|||?x¥"""负荆请罪""说的是谁的故事？"¥'<将相和_（（人教版语文五年级下册第18课））>'¥0.0
22¥0.98302317¥<负荆请罪>|||<相关人物>|||?x	<负荆>|||<人物>|||?x¥"""负荆请罪""说的是谁的故事？"¥'<廉颇_（战国时期赵国名将）>'	'<蔺相如>'¥0.6666666666666666
22¥0.91025066¥<负荆请罪>|||<相关人物>|||?y	?y|||<典故>|||?x¥"""负荆请罪""说的是谁的故事？"¥'<负荆请罪>'¥0.0
23¥0.9164839¥"?y|||<地位>|||""战国四大名将之首""	?y|||<本名>|||?x"¥战国四大名将之首的外号是？¥"'""白起""'"¥0.0
23¥0.79982734¥"?y|||<地位>|||""战国四大名将之首""	?y|||<别称>|||?x"¥战国四大名将之首的外号是？¥'<杀神_（逆苍天著玄幻小说）>'	'<白起_（战国时期著名将领）>'¥0.0
23¥0.19371217¥"?y|||<地位>|||""战国四大名将之首""	?x|||<别称>|||?y"¥战国四大名将之首的外号是？¥'<杀神_（秦武安君白起）>'¥1.0
24¥0.9998674000000001¥<六韬·文韬·六守>|||<作者>|||?y	?y|||<主要成就>|||?x¥《六韬》的作者有什么重大成就？¥"'""辅佐周武王灭商扶仙""'	'""齐国始祖""'"¥1.0
24¥0.99946845¥<六韬>|||<作者>|||?y	?y|||<主要成就>|||?x¥《六韬》的作者有什么重大成就？¥"'""辅佐周武王灭商扶仙""'	'""齐国始祖""'"¥1.0
24¥0.007404864000000001¥<六韬·文韬·六守>|||<作者>|||?y	?y|||<民族族群>|||?x¥《六韬》的作者有什么重大成就？¥'<汉族>'¥0.0
25¥0.9976444¥<莫妮卡·贝鲁奇>|||<代表作品>|||?x¥莫妮卡·贝鲁奇的代表作？¥'<西西里的美丽传说>'¥1.0
25¥0.94287264¥<莫妮卡·贝鲁奇>|||<代表作品>|||?x	?x|||<主演>|||<莫妮卡·贝鲁奇>¥莫妮卡·贝鲁奇的代表作？¥'<西西里的美丽传说>'¥1.0
25¥0.8714529000000001¥<约翰尼·莫斯纳>|||<代表作品>|||?x	?x|||<主演>|||<莫妮卡·贝鲁奇>¥莫妮卡·贝鲁奇的代表作？¥'<太阳泪_（2003年美国电影）>'¥0.0
26¥0.9899571¥?x|||<主要作品>|||<湖上草>	?x|||<主要作品>|||<诗稿>¥《湖上草》是谁的诗？¥'<柳如是_（明末“秦淮八艳”之一）>'¥1.0
26¥0.38360482¥?y|||<主要作品>|||<湖上草>	?x|||<代表作品>|||?y¥《湖上草》是谁的诗？¥'<万茜>'	'<吴琦_（电影，纪录片导演 、编剧）>'	'<张舒羽>'	'<王芳_（著名昆剧演员）>'¥0.0
26¥0.35270238¥<王芳_（著名昆剧演员）>|||<代表作品>|||?x	?x|||<主要作品>|||<湖上草>¥《湖上草》是谁的诗？¥'<柳如是_（明末“秦淮八艳”之一）>'¥1.0
27¥0.9984584000000001¥<龙卷风_（一种自然天气现象）>|||<外文名>|||?x¥龙卷风的英文名是什么？¥"'""Tornado""'"¥1.0
27¥0.9976896999999999¥<龙卷风_（一种自然天气现象）>|||<分类>|||?y	?y|||<外文名>|||?x¥龙卷风的英文名是什么？¥"'""natural phenomenon""'"¥0.0
27¥0.9752576999999999¥?y|||<绰号>|||<龙卷风_（一种自然天气现象）>	?y|||<外文队名>|||?x¥龙卷风的英文名是什么？¥"'""Club Atlético San Lorenzo de Almagro""'"¥0.0
28¥0.99926823¥<新加坡>|||<水域率>|||?x¥新加坡的水域率是多少？¥"'""1.444%""'"¥1.0
28¥0.0056929886¥<新加坡>|||<道路通行>|||?x¥新加坡的水域率是多少？¥"'""靠左驾驶""'"¥0.0
28¥0.0018242001999999998¥?x|||<主要城市>|||<新加坡>	?x|||<货币>|||<新加坡元>¥新加坡的水域率是多少？¥'<亚洲四小龙>'¥0.0
29¥0.99774885¥<商朝>|||<灭亡>|||?x	?x|||<参战方>|||<商朝>¥商朝在哪场战役中走向覆灭？¥'<牧野之战>'¥1.0
29¥0.99774873¥<商朝>|||<灭亡>|||?x	?x|||<参战方>|||<商朝>¥商朝在哪场战役中走向覆灭？¥'<牧野之战>'¥1.0
29¥0.99637973¥"?x|||<参战方>|||<商朝>	?x|||<结果>|||""商朝覆亡"""¥商朝在哪场战役中走向覆灭？¥'<牧野之战>'¥1.0
30¥0.9997381¥<亚瑟·叔本华>|||<信仰>|||?x¥叔本华信仰什么宗教？¥'<佛教>'¥1.0
30¥0.99007034¥"?y|||<受影响>|||""叔本华""	?y|||<信仰>|||?x"¥叔本华信仰什么宗教？¥'<东正教>'¥0.0
30¥0.18199483¥"?y|||<受影响>|||""叔本华""	?y|||<流派>|||?x"¥叔本华信仰什么宗教？¥'<现实主义>'¥0.0
31¥0.9993614¥<大兴安岭>|||<终点>|||?x¥大兴安岭的终点是哪里？¥'<大窝口邨>'¥1.0
31¥0.0024031699¥<大兴安岭吧>|||<定位>|||?x¥大兴安岭的终点是哪里？¥"'""生活顾问和综合社区""'"¥0.0
31¥0.00053337216¥"?y|||<外文名称>|||""大兴安岭""	?y|||<经营范围>|||?x"¥大兴安岭的终点是哪里？¥'<生物工程>'¥0.0
32¥0.999899¥<梅艳芳>|||<身高>|||?x¥演员梅艳芳有多高？¥"'""168cm""'"¥1.0
32¥0.0016596317000000002¥<梅艳芳>|||<生肖>|||?y	?y|||<科>|||?x¥演员梅艳芳有多高？¥'<兔科>'¥0.0
32¥0.0013415515¥<梅艳芳>|||<生肖>|||?y	?y|||<亚门>|||?x¥演员梅艳芳有多高？¥'<脊椎动物亚门>'¥0.0
33¥0.98793507¥"?x|||<誉称>|||""万岛之国"""¥被誉为万岛之国的是哪个国家？¥'<挪威>'¥1.0
33¥0.009120643000000001¥"?y|||<诸城>|||""被誉为“中国""	?y|||<诸城>|||?x"¥被誉为万岛之国的是哪个国家？¥"'""舜帝故里""'	'""被誉为“中国""'	'""龙城""'"¥0.0
33¥0.0018102526999999998¥"?y|||<荣誉>|||""被誉为中国""	?y|||<荣誉>|||?x"¥被誉为万岛之国的是哪个国家？¥"'""古典园林的先河之一""'	'""被誉为中国""'"¥0.0
34¥0.9882940999999998¥<北京奥运口号>|||<奥运会主题口号>|||?x¥北京奥运会的口号是什么？¥"'""同一个世界，同一个梦想""'"¥1.0
34¥0.9204658000000001¥<2008年北京奥运会>|||<口号>|||?x¥北京奥运会的口号是什么？¥"'""同一个世界，同一个梦想""'"¥1.0
34¥0.9607201999999999¥<2008年北京奥运会>|||<口号>|||?x	<2008年夏季奥林匹克运动会>|||<口号>|||?x¥北京奥运会的口号是什么？¥"'""同一个世界，同一个梦想""'"¥1.0
35¥0.99926084¥<新加坡>|||<政治元老>|||?x¥新加坡的政治元老是谁？¥"'""吴庆瑞""'	'""杜进才""'	'""林金山""'"¥1.0
35¥0.92029023¥?x|||<政党>|||<新加坡>	?x|||<职业>|||<政治家>¥新加坡的政治元老是谁？¥'<李显龙>'¥0.0
35¥0.7051181¥<新加坡>|||<国家领袖>|||?x	?x|||<国籍>|||<新加坡>¥新加坡的政治元老是谁？¥'<李显龙>'	'<陈庆炎>'¥0.0
36¥0.99970126¥<叶文洁>|||<毕业院校>|||?x¥叶文洁毕业于哪个大学？¥'<清华大学>'¥1.0
36¥0.9985995999999999¥"?y|||<中文名>|||""叶文洁""	?y|||<毕业院校>|||?x"¥叶文洁毕业于哪个大学？¥'<清华大学>'¥1.0
36¥0.9805558000000001¥<叶文洁>|||<国籍>|||?y	?y|||<高等学府>|||?x¥叶文洁毕业于哪个大学？¥'<北京大学>'	'<复旦大学>'	'<清华大学>'¥0.5
37¥0.9943895¥<两弹一星>|||<原指>|||?x¥"""两弹一星""指的是什么？"¥"'""人造卫星""'	'""原子弹""'	'""导弹和""'"¥1.0
37¥0.82027566¥"?x|||<主要成就>|||""两弹一星"""¥"""两弹一星""指的是什么？"¥'<方月>'	'<钱学森传>'¥0.0
37¥0.9361503000000001¥"?y|||<中文名>|||""两弹一星""	?y|||<原指>|||?x"¥"""两弹一星""指的是什么？"¥"'""人造卫星""'	'""原子弹""'	'""导弹和""'"¥1.0
38¥0.84217346¥<超级碗>|||<介绍>|||?x¥"""超级碗""是什么体育项目联赛的年度冠军赛？"¥"'""美国国家美式足球联盟年度冠军赛""'"¥1.0
38¥0.3360801¥"?x|||<主要奖项>|||""超级碗"""¥"""超级碗""是什么体育项目联赛的年度冠军赛？"¥'<林恩·斯万>'¥0.0
38¥0.28668988¥"?x|||<主要荣誉>|||""超级联赛冠军"""¥"""超级碗""是什么体育项目联赛的年度冠军赛？"¥'<巴塞尔_（瑞士巴塞尔足球俱乐部）>'¥0.0
39¥0.99414974¥<清明_（二十四节气之一）>|||<起源>|||?x¥清明节起源于哪里？¥'<绵山风景名胜区>'¥1.0
39¥0.90770376¥<清明_（二十四节气之一）>|||<节日起源>|||?x	<清明_（节气）>|||<节日起源>|||?x¥清明节起源于哪里？¥'<祭祀_（对神佛或祖先行礼）>'¥0.0
39¥0.9005554¥<清明_（二十四节气之一）>|||<节日活动>|||?y	?y|||<地区>|||?x¥清明节起源于哪里？¥'<中华人民共和国>'¥0.0
40¥0.9979867¥<诗经>|||<内容分类>|||?x¥诗经的内容分为哪三个部分？¥'<雅_（词语）>'	'<颂>'	'<风_（自然现象）>'¥1.0
40¥0.89478475¥<诗经>|||<类型>|||?x¥诗经的内容分为哪三个部分？¥'<中国文学>'	'<文学>'	'<诗词>'¥0.0
40¥0.7960028¥"?x|||<主要成就>|||""的部分内容"""¥诗经的内容分为哪三个部分？¥'<谭彦翘>'¥0.0
41¥0.9998469999999999¥<悉尼_（澳大利亚新南威尔士州首府）>|||<高等学府>|||?x¥悉尼有哪些大学？¥'<悉尼大学>'	'<悉尼科技大学>'	'<新南威尔士大学>'¥1.0
41¥0.99940276¥?x|||<高等学府>|||<悉尼大学>	?x|||<高等学府>|||<悉尼科技大学>¥悉尼有哪些大学？¥'<悉尼_（澳大利亚新南威尔士州首府）>'¥0.0
41¥0.9971107¥<悉尼大学>|||<主要院系>|||?x	?x|||<所属地区>|||<悉尼_（澳大利亚新南威尔士州首府）>¥悉尼有哪些大学？¥'<悉尼大学医学院>'	'<悉尼大学法学院>'¥0.0
42¥0.9994248¥<凯文·杜兰特>|||<主要奖项>|||?x¥凯文·杜兰特得过哪些奖？¥"'""5次NBA最佳阵容一阵（2010-2014）""'	'""7次全明星（2010-2016）""'	'""NBA全明星赛MVP（2012）""'	'""NBA常规赛MVP（2014）""'	'""NBA得分王（2010-2012；2014）""'"¥1.0
42¥0.99915814¥"?y|||<中文名>|||""凯文-杜兰特""	?y|||<主要奖项>|||?x"¥凯文·杜兰特得过哪些奖？¥"'""常规赛最佳新秀 第二名""'"¥0.0
42¥0.9697305¥<凯文·杜兰特>|||<所属运动队>|||?y	?y|||<主要荣誉>|||?x¥凯文·杜兰特得过哪些奖？¥"'""1978-79赛季NBA总冠军""'	'""2011-12赛季NBA西部冠军""'"¥0.0
43¥0.99962866¥<大连理工大学>|||<校歌>|||?x¥大连理工大学校歌是？¥'<大连理工大学校歌>'¥1.0
43¥0.9866611999999999¥<李晓东_（李晓东北京中首华奥投资集团有限公司董事长）>|||<毕业院校>|||?x	?x|||<校歌>|||<大连理工大学校歌>¥大连理工大学校歌是？¥'<大连理工大学>'¥0.0
43¥0.86489755¥<谢洪_（导演谢洪）>|||<毕业院校>|||?x	?x|||<校歌>|||<大连理工大学校歌>¥大连理工大学校歌是？¥'<大连理工大学>'¥0.0
44¥0.99748373¥<纳兰性德>|||<民族族群>|||?x¥清朝词人纳兰性德是哪个民族的人？¥'<满族>'¥1.0
44¥0.9943552¥"?y|||<本名>|||""纳兰性德""	?y|||<民族族群>|||?x"¥清朝词人纳兰性德是哪个民族的人？¥'<满族>'¥1.0
44¥0.9798249¥?y|||<别称>|||<纳兰性德>	?y|||<民族族群>|||?x¥清朝词人纳兰性德是哪个民族的人？¥'<满族>'¥1.0
45¥0.9997729999999999¥<戊戌变法>|||<创办报纸>|||?x¥戊戌变法中创建了什么报纸？¥"'""国闻报""'	'""时务报""'"¥1.0
45¥0.9047179¥<戊戌变法>|||<主要人物>|||?y	?x|||<创刊人>|||?y¥戊戌变法中创建了什么报纸？¥'<味经书院时务斋随录>'¥0.0
45¥0.8881662¥<戊戌变法>|||<主要人物>|||?y	?x|||<创立者>|||?y¥戊戌变法中创建了什么报纸？¥'<松坡图书馆>'	'<讲学社>'¥0.0
46¥0.9996358¥<东南大学>|||<现任校长>|||?x¥东南大学的现任校长是谁？¥'<张广军_（东南大学校长）>'¥1.0
46¥0.6001945¥"?x|||<主要成就>|||""任东南大学校长"""¥东南大学的现任校长是谁？¥'<韦钰_（中国工程院院士、原教育部副部长）>'¥0.0
46¥0.2142595¥?y|||<主要高校>|||<东南大学>	?y|||<现任知事>|||?x¥东南大学的现任校长是谁？¥"'""舛添要一""'"¥0.0
47¥0.8572488000000001¥<华山派_（道教支派）>|||<开派祖师>|||?x¥华山派的开山鼻祖是谁？¥"'""郝大通""'"¥1.0
47¥0.040546536¥?y|||<门派>|||<华山派_（武侠小说中门派）>	?y|||<师父>|||?x¥华山派的开山鼻祖是谁？¥'<黄真_（金庸小说《碧血剑》中的人物）>'¥0.0
47¥0.003881842¥<华山派_（武侠小说中门派）>|||<历史追溯>|||?y	?y|||<开本>|||?x¥华山派的开山鼻祖是谁？¥"'""16""'"¥0.0
48¥0.9910065¥<庄子_（道家学派主要代表人物）>|||<出生地>|||?x¥庄周出生于哪里？¥'<宋国_（西周及春秋战国时期诸侯国）>'	'<蒙_（周朝时期宋国城邑）>'¥1.0
48¥0.9972539¥"?y|||<本名>|||""庄周""	?y|||<出生地>|||?x"¥庄周出生于哪里？¥'<宋国_（西周及春秋战国时期诸侯国）>'	'<蒙_（周朝时期宋国城邑）>'¥1.0
48¥0.99703574¥<庄子_（道家学派主要代表人物）>|||<出生地>|||?y	?y|||<所属地区>|||?x¥庄周出生于哪里？¥'<宋国_（西周及春秋战国时期诸侯国）>'¥0.6666666666666666
49¥0.9892675999999999¥<蔡文姬_（汉末三国时期才女）>|||<主要作品>|||?x	?x|||<作者>|||<蔡文姬_（汉末三国时期才女）>¥三国女诗人蔡琰的主要作品有哪些？¥'<悲愤诗>'	'<胡笳十八拍_（长篇骚体叙事诗）>'¥1.0
49¥0.9892675999999999¥<蔡文姬_（汉末三国时期才女）>|||<主要作品>|||?x	?x|||<作者>|||<蔡文姬_（汉末三国时期才女）>¥三国女诗人蔡琰的主要作品有哪些？¥'<悲愤诗>'	'<胡笳十八拍_（长篇骚体叙事诗）>'¥1.0
