qid¥pred_score¥path¥Q¥A¥score
23¥0.9998808000000001¥"?y|||<地位>|||""战国四大名将之首""	?y|||<别称>|||?x"¥战国四大名将之首的外号是？¥'<杀神_（逆苍天著玄幻小说）>'	'<白起_（战国时期著名将领）>'¥0.0
23¥0.9998731¥"?y|||<地位>|||""战国四大名将之首""	?y|||<本名>|||?x"¥战国四大名将之首的外号是？¥"'""白起""'"¥0.0
24¥0.999927¥<六韬>|||<作者>|||?y	?y|||<主要成就>|||?x¥《六韬》的作者有什么重大成就？¥"'""辅佐周武王灭商扶仙""'	'""齐国始祖""'"¥1.0
24¥0.9997978000000001¥<六韬·文韬·六守>|||<作者>|||?y	?y|||<主要成就>|||?x¥《六韬》的作者有什么重大成就？¥"'""辅佐周武王灭商扶仙""'	'""齐国始祖""'"¥1.0
24¥0.44392928¥<六韬>|||<最早收录>|||?y	?x|||<主要成就>|||?y¥《六韬》的作者有什么重大成就？¥'<庄葱奇>'	'<枚乘>'¥0.0
25¥0.99952304¥<莫妮卡·贝鲁奇>|||<代表作品>|||?x¥莫妮卡·贝鲁奇的代表作？¥'<西西里的美丽传说>'¥1.0
25¥0.99947095¥?x|||<作者>|||<莫妮卡·贝鲁奇>	?x|||<类型>|||<文学作品>¥莫妮卡·贝鲁奇的代表作？¥'<下一站放胆爱>'	'<不只是喜欢>'	'<莫妮卡心理惊悚系列之草莓采摘者>'¥0.0
25¥0.9989108¥?x|||<作者>|||<莫妮卡·贝鲁奇>	?x|||<类型>|||<小说作品>¥莫妮卡·贝鲁奇的代表作？¥'<下一站放胆爱>'	'<莫妮卡心理惊悚系列之草莓采摘者>'¥0.0
26¥0.9995203000000001¥?x|||<主要作品>|||<湖上草>¥《湖上草》是谁的诗？¥'<柳如是_（明末“秦淮八艳”之一）>'¥1.0
26¥0.99986625¥?x|||<主要作品>|||<湖上草>	?x|||<主要作品>|||<诗稿>¥《湖上草》是谁的诗？¥'<柳如是_（明末“秦淮八艳”之一）>'¥1.0
26¥0.9997026¥?y|||<主要作品>|||<湖上草>	?x|||<代表作品>|||?y¥《湖上草》是谁的诗？¥'<万茜>'	'<吴琦_（电影，纪录片导演 、编剧）>'	'<张舒羽>'	'<王芳_（著名昆剧演员）>'¥0.0
27¥0.99989384¥<龙卷风_（一种自然天气现象）>|||<外文名>|||?x¥龙卷风的英文名是什么？¥"'""Tornado""'"¥1.0
27¥0.9997521999999999¥?y|||<代表作品>|||<龙卷风_（一种自然天气现象）>	?y|||<外文名>|||?x¥龙卷风的英文名是什么？¥"'""Bill Paxton""'	'""Dora Dong""'"¥0.0
27¥0.9995936¥"?y|||<典型类型>|||""龙卷风""	?y|||<外文名>|||?x"¥龙卷风的英文名是什么？¥"'""wind disaster""'"¥0.0
28¥0.99993736¥<新加坡>|||<水域率>|||?x¥新加坡的水域率是多少？¥"'""1.444%""'"¥1.0
28¥0.73466647¥?x|||<主要分布区域>|||<新加坡>	?x|||<主要分布区域>|||<东南亚_（世界地理概念）>¥新加坡的水域率是多少？¥'<佛教>'¥0.0
28¥0.5461583999999999¥?x|||<主要分布区域>|||<新加坡>	?x|||<主要分布区域>|||<东亚>¥新加坡的水域率是多少？¥'<佛教>'¥0.0
29¥0.99967146¥<商朝>|||<灭亡>|||?x¥商朝在哪场战役中走向覆灭？¥'<牧野之战>'¥1.0
29¥0.9998536¥"?x|||<参战方>|||<商朝>	?x|||<结果>|||""商朝覆亡"""¥商朝在哪场战役中走向覆灭？¥'<牧野之战>'¥1.0
29¥0.99942154¥"?x|||<参战方>|||<商朝>	?x|||<结果>|||""商朝战败"""¥商朝在哪场战役中走向覆灭？¥'<牧野之战>'¥1.0
30¥0.9998504¥"?y|||<受影响>|||""叔本华""	?y|||<信仰>|||?x"¥叔本华信仰什么宗教？¥'<东正教>'¥0.0
30¥0.9998353999999999¥<亚瑟·叔本华>|||<信仰>|||?y	?x|||<相关宗教>|||?y¥叔本华信仰什么宗教？¥'<七宝石>'	'<北周武帝灭佛>'	'<古塔>'	'<富那夜舍尊者>'	'<折摄>'	'<拜佛>'	'<毗舍浮佛>'	'<潜溪寺>'	'<炽盛光佛顶法>'	'<现在五果>'	'<舍身饲虎>'	'<觉行圆满>'	'<阴司>'¥0.0
30¥0.9998338¥<亚瑟·叔本华>|||<国籍>|||?y	?y|||<主要宗教>|||?x¥叔本华信仰什么宗教？¥'<天主教>'	'<新教>'¥0.0
31¥0.99966455¥<大兴安岭>|||<终点>|||?x¥大兴安岭的终点是哪里？¥'<大窝口邨>'¥1.0
31¥0.9841777¥<大兴安岭>|||<所属国家>|||?y	?y|||<海岸线>|||?x¥大兴安岭的终点是哪里？¥"'""1.8万千米""'"¥0.0
31¥0.96319866¥<大兴安岭>|||<所属国家>|||?y	?y|||<地理最低点>|||?x¥大兴安岭的终点是哪里？¥"'""吐鲁番艾丁湖洼地（-154.31米）""'"¥0.0
32¥0.99991786¥<梅艳芳>|||<身高>|||?x¥演员梅艳芳有多高？¥"'""168cm""'"¥1.0
32¥0.99988496¥?y|||<喜欢的明星>|||<梅艳芳>	?y|||<身高>|||?x¥演员梅艳芳有多高？¥"'""165cm""'"¥0.0
32¥0.9996744000000001¥"?x|||<喜欢的明星>|||<梅艳芳>	?x|||<身高>|||""165cm"""¥演员梅艳芳有多高？¥'<苏紫紫>'¥0.0
33¥0.99993455¥"?x|||<誉称>|||""万岛之国"""¥被誉为万岛之国的是哪个国家？¥'<挪威>'¥1.0
33¥0.48941064¥"?y|||<荣誉>|||""被誉为中国""	?y|||<荣誉>|||?x"¥被誉为万岛之国的是哪个国家？¥"'""古典园林的先河之一""'	'""被誉为中国""'"¥0.0
33¥0.06959736¥"?x|||<荣誉>|||""被誉为中国""	?x|||<荣誉>|||""古典园林的先河之一"""¥被誉为万岛之国的是哪个国家？¥'<大梵寺_（陕西省西安市大梵寺）>'¥0.0
34¥0.9984579¥<2008年北京奥运会>|||<口号>|||?x¥北京奥运会的口号是什么？¥"'""同一个世界，同一个梦想""'"¥1.0
34¥0.99764377¥<北京奥运口号>|||<奥运会主题口号>|||?x¥北京奥运会的口号是什么？¥"'""同一个世界，同一个梦想""'"¥1.0
34¥0.9919703000000001¥"?x|||<主要成就>|||""北京奥运会""	?x|||<主要成就>|||""主要成就"""¥北京奥运会的口号是什么？¥'<付文芯>'¥0.0
35¥0.99981296¥<新加坡>|||<政治元老>|||?x¥新加坡的政治元老是谁？¥"'""吴庆瑞""'	'""杜进才""'	'""林金山""'"¥1.0
35¥0.99938107¥?y|||<国籍>|||<新加坡>	?y|||<新加坡>|||?x¥新加坡的政治元老是谁？¥"'""马来亚大学 历史学硕士""'"¥0.0
35¥0.9971869000000001¥?x|||<职业>|||<新加坡>	?x|||<类型>|||<政治人物>¥新加坡的政治元老是谁？¥'<杨邦孝>'¥0.0
36¥0.9999229¥<叶文洁>|||<毕业院校>|||?x¥叶文洁毕业于哪个大学？¥'<清华大学>'¥1.0
36¥0.9988876¥<叶文洁>|||<国籍>|||?y	?y|||<高等学府>|||?x¥叶文洁毕业于哪个大学？¥'<北京大学>'	'<复旦大学>'	'<清华大学>'¥0.5
36¥0.57966566¥<叶文洁>|||<国籍>|||?y	?x|||<毕业院校>|||?y¥叶文洁毕业于哪个大学？¥'<何福兰>'	'<倪钢>'	'<冯积歧>'	'<刘懋善>'	'<刘梅英>'	'<刘玲_（乔治亚理工大学副教授）>'	'<吴国忠_（鉴宝专家）>'	'<吴荣义>'	'<周延吉>'	'<孙垒>'	'<孙永_（吉林省长春市永寿口腔院长）>'	'<宋唯源>'	'<师向东>'	'<廖俊智>'	'<张万新_（旧金山艺术大学雕塑学院研究生导师）>'	'<张建伟_（《中国青年报》编委）>'	'<张民觉>'	'<张沈文>'	'<张磊_（美国百老汇华人演员张磊）>'	'<张秀军_（中国河北联合大学教授）>'	'<曹仲生>'	'<曾文祺>'	'<李京宝>'	'<李哲_（安徽省皖都书画院副院长）>'	'<李峰_（中央电视台国际频道主持人）>'	'<李旭辉_（美国耶鲁大学终身教授）>'	'<李秀媛_（台湾著名主持人）>'	'<杨乐生>'	'<杨国庆_（胜利油田测井公司高级经济师）>'	'<杨旭华_（首都经济贸易大学副教授）>'	'<杨群力>'	'<林德宏_（南京大学哲学系主任）>'	'<梁小飞>'	'<椿范立>'	'<欧阳烨_（中国内地男导演）>'	'<江秉华>'	'<汪常明>'	'<潘全海>'	'<潘祖龙>'	'<焦鹏_（北京天驰洪范律师事务所高级合伙人）>'	'<牛江涛>'	'<王卫_（重庆市卫计委副主任）>'	'<王小路_（武警总医院主任医师）>'	'<王明杰_（中国政法大学教授）>'	'<王洋宏>'	'<王海燕_（上海文艺出版社副编审）>'	'<童中焘>'	'<米可白>'	'<翟祯>'	'<胡海_（河北大学副教授）>'	'<苏正定>'	'<苟克勉>'	'<葛文勋>'	'<蔡建敏>'	'<薛君宁>'	'<薛福顺>'	'<袁奎>'	'<许祖华>'	'<贾士芳>'	'<赵根根>'	'<赵铁成_（河北省书法协会会员）>'	'<邓国和_（中共江西省玉山县委副书记）>'	'<邓西民>'	'<郎友兴>'	'<郜晏中>'	'<释道心>'	'<陈克守>'	'<陈升_（中国人民大学哲学系教授）>'	'<陈嗣成>'	'<陈建华_（江西货币银行学博士）>'	'<陈苏_（先锋软件集团董事长兼CEO）>'	'<霍广源>'	'<顾敏_（浙江大学先进纳米光子学研究所所长）>'	'<风子_（网站设计师）>'	'<马兴建>'	'<马来客>'	'<马辰_（研究员）>'	'<魏李斯>'	'<黄祥礼>'	'<黄钟_（《中国经济时报》记者）>'¥0.0
37¥0.9999370000000001¥<两弹一星>|||<原指>|||?x¥"""两弹一星""指的是什么？"¥"'""人造卫星""'	'""原子弹""'	'""导弹和""'"¥1.0
37¥0.9987173¥"?x|||<主要成就>|||""两弹一星"""¥"""两弹一星""指的是什么？"¥'<方月>'	'<钱学森传>'¥0.0
37¥0.99988663¥"?y|||<中文名>|||""两弹一星""	?y|||<原指>|||?x"¥"""两弹一星""指的是什么？"¥"'""人造卫星""'	'""原子弹""'	'""导弹和""'"¥1.0
38¥0.9997251¥<超级碗>|||<介绍>|||?x¥"""超级碗""是什么体育项目联赛的年度冠军赛？"¥"'""美国国家美式足球联盟年度冠军赛""'"¥1.0
38¥0.9979815999999999¥"?y|||<中文名>|||""超级碗""	?y|||<介绍>|||?x"¥"""超级碗""是什么体育项目联赛的年度冠军赛？"¥"'""美国国家美式足球联盟年度冠军赛""'"¥1.0
38¥0.99280983¥?x|||<活动类别>|||<超级碗>	?x|||<类型>|||<体育>¥"""超级碗""是什么体育项目联赛的年度冠军赛？"¥'<第六届超级碗>'¥0.0
39¥0.99988186¥<清明_（二十四节气之一）>|||<起源>|||?x¥清明节起源于哪里？¥'<绵山风景名胜区>'¥1.0
39¥0.9999363000000001¥<清明_（二十四节气之一）>|||<节日起源>|||?y	?y|||<出处>|||?x¥清明节起源于哪里？¥'<黄道吉日>'¥0.0
39¥0.99988574¥<清明_（二十四节气之一）>|||<节日起源>|||?y	?y|||<起源>|||?x¥清明节起源于哪里？¥'<原始社会>'¥0.0
40¥0.9996190999999999¥<诗经>|||<内容分类>|||?x¥诗经的内容分为哪三个部分？¥'<雅_（词语）>'	'<颂>'	'<风_（自然现象）>'¥1.0
40¥0.86312896¥"?x|||<主要成就>|||""的部分内容"""¥诗经的内容分为哪三个部分？¥'<谭彦翘>'¥0.0
40¥0.9967282¥"?y|||<作品内容>|||""诗经""	?y|||<作品内容>|||?x"¥诗经的内容分为哪三个部分？¥"'""清代""'	'""研究著作""'	'""诗经""'"¥0.0
41¥0.99975395¥<悉尼_（澳大利亚新南威尔士州首府）>|||<高等学府>|||?x¥悉尼有哪些大学？¥'<悉尼大学>'	'<悉尼科技大学>'	'<新南威尔士大学>'¥1.0
41¥0.9997969999999999¥?x|||<所属地区>|||<悉尼_（澳大利亚新南威尔士州首府）>	?x|||<学校类型>|||<音乐学院>¥悉尼有哪些大学？¥'<澳大利亚音乐学院>'¥0.0
41¥0.99979603¥?x|||<所属地区>|||<悉尼_（澳大利亚新南威尔士州首府）>	?x|||<类别>|||<公立大学>¥悉尼有哪些大学？¥'<澳大利亚彼德堡学校>'¥0.0
